Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
15:40:53,0.998535,-0.434814,0.619141
15:40:53,1.391602,-0.432129,0.357422
15:40:53,1.376709,-0.355469,0.081055
15:40:54,1.342285,-0.263184,0.307861
15:40:54,0.893066,-0.170166,0.390137
15:40:54,0.754395,-0.037354,0.48877
15:40:54,0.671387,0.048828,0.483887
15:40:54,0.715088,0.210205,0.441406
15:40:54,0.78833,0.334229,0.352295
15:40:54,0.852295,0.37793,0.296875
15:40:54,0.880127,0.337646,0.329834
15:40:54,0.821777,0.19873,0.39624
15:40:54,0.816406,0.050049,0.408447
15:40:54,0.85083,-0.040771,0.408203
15:40:54,0.937744,-0.111572,0.399414
15:40:54,1.004639,-0.133789,0.368164
15:40:54,1.050049,-0.107178,0.347412
15:40:54,0.968018,-0.087891,0.396973
15:40:54,0.791504,-0.052002,0.428467
15:40:54,0.739746,-0.027588,0.421875
15:40:54,0.82959,0.028809,0.419922
15:40:54,0.843018,0.053223,0.446533
15:40:54,0.817383,0.046387,0.367432
15:40:54,0.918945,0.094727,0.263916
15:40:54,0.865723,0.046143,0.423584
15:40:54,0.626465,-0.080811,0.590332
15:40:54,0.665527,-0.08374,0.482422
15:40:54,0.841064,0.061279,0.3479
15:40:54,0.861328,0.049561,0.548584
15:40:54,0.681641,-0.022461,0.601563
15:40:54,1.017334,0.0354,0.301025
15:40:54,0.949219,0.175293,-0.148926
15:40:54,0.727539,0.227051,0.736084
15:40:54,0.526123,0.027344,1.69165
15:40:54,0.469482,0.013672,1.786133
15:40:54,0.472412,0.12793,0.587402
15:40:54,0.565674,-0.021729,1.056396
15:40:54,2.183838,-0.325195,0.829102
15:40:54,1.181885,-0.353027,0.94165
15:40:54,0.624268,-0.327148,0.865723
15:40:54,1.408203,-0.570557,-0.421387
15:40:54,6.811279,-0.12793,-0.080078
15:40:54,7.624268,1.979736,-0.343262
15:40:54,5.172363,4.347656,-0.405762
15:40:54,2.127686,2.802734,0.428711
15:40:54,0.376953,0.715088,1.153076
15:40:54,0.218506,0.582764,1.159424
15:40:54,0.263672,0.663574,0.693604
15:40:54,0.149658,0.504883,0.254883
15:40:54,-0.012695,0.238037,0.214355
15:40:54,-0.013184,-0.06665,0.456055
15:40:54,0.091064,-0.272461,0.539307
15:40:54,0.257568,-0.392578,0.543457
15:40:54,0.439453,-0.468994,0.57251
15:40:54,0.56958,-0.507813,0.533936
15:40:54,0.63916,-0.503174,0.501221
15:40:54,1.552246,-0.522217,0.502197
15:40:54,3.787109,-0.495117,-0.210693
15:40:54,1.532227,-0.28125,-0.702881
15:40:54,1.526367,0.062256,0.308838
15:40:54,1.411377,0.431152,0.020996
15:40:54,1.716064,0.360107,-0.093018
15:40:54,1.738525,0.311768,-0.063965
15:40:54,1.621094,0.385498,-0.06958
15:40:54,1.726074,0.170166,0.012451
